Index,x,y,f090w,e_f090w,f187n,e_f187n,f200w,e_f200w,f335m,e_f335m,f444w,e_f444w,f470n,e_f470n,f090w-f444w,e_f090w-f444w,f090w-f187n,e_f090w-f187n,δ_f090w-f187n,e_δ_f090w-f187n,f187n-f200w,e_f187n-f200w,δ_f187n-f200w,e_δ_f187n-f200w,f200w-f335m,e_f200w-f335m,δ_f200w-f335m,e_δ_f200w-f335m,f335m-f444w,e_f335m-f444w,δ_f335m-f444w,e_δ_f335m-f444w,f444w-f470n,e_f444w-f470n,δ_f444w-f470n,e_δ_f444w-f470n,(f090w-f200w)-(f200w-f444w),e_δ_(f090w-f200w)-(f200w-f444w),δ_(f090w-f200w)-(f200w-f444w),RA,DEC
32.0,222.857,3559.305,13.912034726688102,0.0465,10.091090909090912,0.0255,15.907521276595748,0.0439,11.075389473684213,0.0118,12.252625,0.0101,4.853285714285713,0.0223,1.6594097266881018,0.04758424108883108,3.8209438175971897,0.053033008588991064,-0.055999038908035814,0.053033008588991064,-5.816430367504836,0.05076869113932326,0.023302541299906387,0.05076869113932326,4.832131802911535,0.04545822257853908,0.005572239610422081,0.04545822257853908,-1.177235526315787,0.015532224567009067,0.027124257997709122,0.015532224567009067,7.399339285714287,0.02448060456769808,0.027360129856988102,0.02448060456769808,-5.650382826503394,0.07822199179258989,-0.06539299521626063,159.1754966243489,-58.67749457930453
33.0,228.599,2728.333,16.4230347266881,0.0692,11.59809090909091,0.0304,17.163521276595745,0.0313,12.149389473684211,0.0144,13.259625000000002,0.0101,5.796285714285714,0.0117,3.1634097266880996,0.06993318239576975,4.824943817597191,0.07558306688670419,-0.19772827194796783,0.07558306688670419,-5.565430367504835,0.04363312961500699,0.17937026804257794,0.04363312961500699,5.014131802911534,0.03445359197529337,-0.051896103263608495,0.03445359197529337,-1.1102355263157904,0.017588916964952673,0.07025410716900016,0.017588916964952673,7.463339285714287,0.015456390264224051,0.1170601875630286,0.015456390264224051,-4.644382826503387,0.0827649080226638,-0.03671600781078066,159.16196644539517,-58.67577761053729
34.0,229.941,2703.467,15.174034726688099,0.063,10.06609090909091,0.0224,15.823521276595745,0.0473,10.920389473684212,0.0126,12.131625000000001,0.0127,4.646285714285712,0.0211,3.0424097266880974,0.0642673322925419,5.107943817597189,0.06686374204305351,0.17744808257186584,0.06686374204305351,-5.757430367504835,0.05233593411796526,-0.0049922285903098995,0.05233593411796526,4.903131802911533,0.0489494637355712,-0.14363036557228082,0.0489494637355712,-1.2112355263157895,0.017889941307897016,-0.028825488409274458,0.017889941307897016,7.485339285714289,0.024627220712049504,0.1369925632396054,0.024627220712049504,-4.34138282650339,0.09276243851904714,0.34491170796311277,159.16156610988088,-58.67571628898316
35.0,231.123,3254.981,15.0150347266881,0.0496,11.03409090909091,0.0373,16.690521276595746,0.0259,11.96538947368421,0.0078,13.088625000000002,0.0069,5.728285714285713,0.0189,1.9264097266880977,0.050077639720737636,3.98094381759719,0.062060051562982124,-0.09939644929477698,0.062060051562982124,-5.656430367504836,0.045410351242860914,0.1664495380022295,0.045410351242860914,4.725131802911536,0.027049029557453627,-0.14393976008862275,0.027049029557453627,-1.123235526315792,0.010413932974625869,0.076886671381172,0.010413932974625869,7.360339285714289,0.02012013916452866,-0.00707742638801534,0.02012013916452866,-5.2773828265033895,0.062043452515152635,0.13410617741490327,159.17056515726108,-58.67681368981668
36.0,231.351,715.296,17.412034726688102,0.0511,12.484090909090911,0.0237,18.010521276595746,0.0493,12.741389473684213,0.0194,13.873625000000002,0.0213,6.624285714285714,0.0179,3.5384097266880996,0.055361538995949165,4.927943817597191,0.05632850077891298,-0.3803987921540699,0.05632850077891298,-5.526430367504835,0.05470082266291797,0.19470031959078415,0.05470082266291797,5.269131802911533,0.052979713098505916,0.1433960319905383,0.052979713098505916,-1.1322355263157888,0.02881058833137567,0.04230244057274879,0.02881058833137567,7.249339285714289,0.027822652641328074,-0.09053188581478633,0.027822652641328074,-4.735382826503388,0.0890274115090403,-0.3713969451265715,159.1291518076077,-58.67170694843975
37.0,232.099,7620.377,14.929034726688101,0.0972,10.869090909090911,0.0207,16.547521276595745,0.0217,11.72738947368421,0.014,12.924625,0.0124,5.573285714285715,0.0126,2.0044097266881007,0.09798775433695783,4.0599438175971905,0.0993797263027022,-0.0798159174976476,0.0993797263027022,-5.678430367504834,0.029989664886423788,0.1395261887242576,0.029989664886423788,4.8201318029115345,0.025824213443975404,-0.061358995955761664,0.025824213443975404,-1.19723552631579,0.018701871564097534,0.001648724729153228,0.018701871564097534,7.351339285714285,0.01767823520603796,-0.014744577650604995,0.01767823520603796,-5.241382826503388,0.10268096220819124,0.11942054245321909,159.24178300850562,-58.685548854239656
38.0,233.574,4497.375,14.6860347266881,0.0478,9.593090909090911,0.0247,15.467521276595747,0.0424,10.57638947368421,0.0158,11.937624999999999,0.0111,4.510285714285713,0.0178,2.7484097266881005,0.049071886044862796,5.092943817597188,0.053804553710629366,0.38641377041344604,0.053804553710629366,-5.874430367504836,0.04906984817584012,-0.10343498900410353,0.04906984817584012,4.891131802911536,0.04524820438426259,-0.10881939961153009,0.04524820438426259,-1.361235526315788,0.01930932417253385,-0.17415938179781065,0.01930932417253385,7.427339285714286,0.020977368757782753,0.07396874876780934,0.020977368757782753,-4.3113828265033955,0.07748270774824535,0.5659575628186841,159.19083854395123,-58.67928529663962
39.0,234.706,6871.973,14.293034726688099,0.119,10.41609090909091,0.0272,16.202521276595746,0.0394,11.303389473684211,0.0098,12.422625000000002,0.0106,5.024285714285712,0.0146,1.8704097266880968,0.11947116806995736,3.876943817597189,0.12206899688291044,-0.16073631827733248,0.12206899688291044,-5.7864303675048365,0.04787692554874425,0.03998425030436259,0.04787692554874425,4.899131802911535,0.04060049260784898,0.0389766143800907,0.04060049260784898,-1.1192355263157907,0.01443606594609487,0.08177545359288052,0.01443606594609487,7.39833928571429,0.018042172818150258,0.02996565656973882,0.018042172818150258,-5.689382826503392,0.13182594585285554,-0.24150413594593978,159.22958155488476,-58.68403056176184
40.0,235.52,2758.138,14.3320347266881,0.0622,10.327090909090911,0.0223,16.066521276595747,0.047,11.114389473684211,0.0139,12.299625,0.0122,4.8662857142857145,0.0197,2.0324097266880994,0.06338517176753566,4.004943817597189,0.06607669785938156,-0.15614598300637006,0.06607669785938156,-5.739430367504836,0.05202201457075648,0.07675883257318805,0.05202201457075648,4.952131802911536,0.04901234538358678,0.06618281680988325,0.04901234538358678,-1.1852355263157897,0.018494593804677086,0.01320433362330009,0.018494593804677086,7.433339285714286,0.02317175004180737,0.06773388087051924,0.02317175004180737,-5.501382826503393,0.09184595799489491,-0.15877430086636402,159.16247925097326,-58.67577879390783
41.0,236.835,5187.517,14.540034726688098,0.0593,10.62109090909091,0.0226,16.311521276595744,0.0394,11.524389473684211,0.0089,12.658624999999999,0.0085,5.289285714285713,0.0143,1.8814097266880996,0.05990609317924179,3.9189438175971887,0.0634606177089382,-0.12711598687004688,0.0634606177089382,-5.690430367504835,0.045421580773900856,0.13528993181644555,0.045421580773900856,4.787131802911533,0.04039269735979512,-0.07477481631912397,0.04039269735979512,-1.1342355263157877,0.012306908628896211,0.06660087137272663,0.012306908628896211,7.369339285714286,0.016635504200354135,0.0011536224173198661,0.016635504200354135,-5.4243828265033915,0.0818135685568109,0.016347889892795564,159.2021088440477,-58.68064077541763
42.0,238.793,1896.748,14.011034726688099,0.0522,10.538090909090911,0.0293,16.440521276595746,0.0423,11.72138947368421,0.012,12.926625,0.0099,5.529285714285715,0.0191,1.084409726688099,0.0531304997153236,3.472943817597187,0.059860922144584446,0.034029092074651324,0.059860922144584446,-5.902430367504834,0.051456583640968626,-0.026403537740674388,0.051456583640968626,4.7191318029115354,0.043969193761086864,-0.015875701112603835,0.043969193761086864,-1.2052355263157892,0.015556670594957007,0.008250146778628231,0.015556670594957007,7.397339285714285,0.021513251730038395,0.015534642369636309,0.021513251730038395,-5.9433828265033934,0.0800089370008126,0.015251108667952984,159.14844481757763,-58.674020247075525
43.0,238.972,564.371,14.4970347266881,0.0588,10.79409090909091,0.024,16.539521276595746,0.026,11.84338947368421,0.0148,13.045625,0.0082,5.639285714285714,0.0167,1.4514097266880999,0.05936901548787886,3.7029438175971894,0.06350936938751636,-0.015547123700384358,0.06350936938751636,-5.745430367504836,0.03538361202590826,0.10743147270783471,0.03538361202590826,4.696131802911536,0.029917219122104245,-0.09730979807721152,0.029917219122104245,-1.2022355263157891,0.016919810873647495,0.005425449069762056,0.016919810873647495,7.406339285714285,0.018604569331215383,0.0308058665572144,0.018604569331215383,-5.536382826503393,0.06983322991241347,0.18376869801489892,159.12672058464005,-58.671338563012505
44.0,239.584,7309.754,14.185034726688102,0.1286,9.873090909090912,0.0328,15.652521276595746,0.0405,10.723389473684213,0.0119,11.946625,0.01,4.4912857142857145,0.0203,2.2384097266881025,0.12898821651608336,4.311943817597189,0.1327169921298701,-0.006074322106256247,0.1327169921298701,-5.779430367504833,0.05211612034677946,0.023756140890338173,0.05211612034677946,4.929131802911533,0.042212083578046705,0.010383296442824097,0.042212083578046705,-1.2232355263157864,0.015543809056984714,-0.028065115226904913,0.015543809056984714,7.455339285714285,0.022629405648403583,0.09325396856163781,0.022629405648403583,-5.17338282650339,0.1411327743651346,0.035363637568162964,159.23674332727998,-58.68486453043435
45.0,239.85,873.02,15.1280347266881,0.072,10.88209090909091,0.0361,16.592521276595747,0.03,11.75638947368421,0.009,12.828625,0.0074,5.360285714285714,0.0176,2.299409726688099,0.07237927880270706,4.245943817597189,0.08054321821233616,-0.11854339339311348,0.08054321821233616,-5.710430367504836,0.046938363840253315,0.08890582927551094,0.046938363840253315,4.836131802911536,0.03132091952673165,-0.0923291828891637,0.03132091952673165,-1.07223552631579,0.011651609330903607,0.12196674700676757,0.011651609330903607,7.468339285714286,0.01909240686765291,0.10729632462551475,0.01909240686765291,-5.228382826503394,0.08389731819313416,-0.059275128235206864,159.13175632711443,-58.671952313719316
46.0,241.455,3244.274,13.511034726688099,0.0556,9.637090909090912,0.0446,15.537521276595747,0.0395,10.677389473684213,0.0113,11.811625000000001,0.0109,4.349285714285715,0.0255,1.6994097266880974,0.05665836213658139,3.873943817597187,0.07127776651944139,-0.033470561063353,0.07127776651944139,-5.9004303675048355,0.05957692506331625,-0.06322225320161756,0.05957692506331625,4.860131802911534,0.04108454697328425,0.027203400704197023,0.04108454697328425,-1.1342355263157877,0.015700318468107582,0.06948941356077487,0.015700318468107582,7.462339285714286,0.02773193105429191,0.09104364203001936,0.02773193105429191,-5.7523828265033945,0.07956550760222673,-0.1933856285299429,159.17043043059516,-58.676704595741136
47.0,242.158,3416.885,14.417034726688101,0.0574,10.83509090909091,0.0223,16.543521276595747,0.0314,11.571389473684212,0.0304,12.830625,0.0185,5.490285714285713,0.0135,1.5864097266881014,0.060307628041567016,3.5819438175971907,0.061579623253150875,-0.2393885109745808,0.061579623253150875,-5.708430367504837,0.038512984823303426,0.13591029126518794,0.038512984823303426,4.972131802911536,0.0437049196315472,0.15719537061428213,0.0437049196315472,-1.2592355263157877,0.03558665480204623,-0.05371715090488771,0.03558665480204623,7.340339285714286,0.02290196498119757,-0.03288727985879891,0.02290196498119757,-5.839382826503394,0.0748927900401634,-0.2069564394187875,159.17324831438484,-58.677045106624355
48.0,243.575,7652.515,13.5000347266881,0.0471,10.35709090909091,0.0272,16.114521276595745,0.0531,11.010389473684212,0.0324,12.481625,0.0128,5.077285714285713,0.0139,1.0184097266881,0.0488082984747471,3.142943817597189,0.054389796837274546,-0.2456928963690741,0.054389796837274546,-5.757430367504835,0.0596611263722032,0.12276237318684124,0.0596611263722032,5.1041318029115335,0.06220426030425891,0.37963288308266385,0.06220426030425891,-1.4712355263157875,0.0348367621916848,-0.25670235990042944,0.0348367621916848,7.404339285714286,0.018895766721676047,0.021406847284133335,0.018895766721676047,-6.247382826503392,0.0895626596300043,-0.24586104636446748,159.24235154223518,-58.68551575271439
49.0,246.605,7678.754,12.5210347266881,0.064,9.869090909090911,0.0279,15.723521276595747,0.0435,11.027389473684211,0.0154,12.343625000000001,0.0152,5.022285714285713,0.0134,0.17740972668809896,0.06578024019414949,2.6519438175971892,0.06981697501324445,-0.09602914305352384,0.06981697501324445,-5.854430367504836,0.051678428768684524,0.07884617758139711,0.051678428768684524,4.696131802911536,0.046145530661159374,0.10553772108602999,0.046145530661159374,-1.3162355263157899,0.021637929660667632,-0.08835475561390149,0.021637929660667632,7.321339285714288,0.020263267258761604,-0.0759639961538845,0.020263267258761604,-6.582382826503393,0.0900640882927263,-0.03436593094425611,159.24279134533842,-58.685542489332974
50.0,251.05,3582.661,15.1550347266881,0.0453,12.28109090909091,0.033,17.893521276595745,0.0318,13.063389473684213,0.0165,14.276625000000001,0.0202,7.100285714285713,0.015,0.8784097266880995,0.049599697579723205,2.8739438175971905,0.056045428002647994,-0.4080425688254605,0.056045428002647994,-5.612430367504835,0.04582837548942795,0.27659915394217727,0.04582837548942795,4.8301318029115325,0.035825828671504585,0.1279238192544474,0.035825828671504585,-1.2132355263157883,0.026082369524259102,0.003519595628837635,0.026082369524259102,7.176339285714288,0.025160286166894048,-0.20898544532148033,0.025160286166894048,-6.355382826503389,0.06695229645053259,-0.2628868297665692,159.17598638628917,-58.67730240760405
51.0,255.355,1275.912,15.9750347266881,0.0804,10.94409090909091,0.0276,16.574521276595746,0.0222,11.62838947368421,0.0122,12.777625000000002,0.0109,5.301285714285713,0.0189,3.1974097266880985,0.08113550394247884,5.030943817597191,0.08500541159243923,-0.01762906577998713,0.08500541159243923,-5.630430367504836,0.03542033314354906,0.11222419271628059,0.03542033314354906,4.946131802911536,0.025331403435261933,-0.12530961633389737,0.025331403435261933,-1.1492355263157918,0.016360012224934307,0.030714489397605238,0.016360012224934307,7.476339285714289,0.02181788257370545,0.13064117291010824,0.02181788257370545,-4.396382826503389,0.08699798848249309,0.18919025387258603,159.13838550310334,-58.67263144210899
52.0,255.986,3176.572,15.8180347266881,0.0652,11.58409090909091,0.0284,17.189521276595745,0.0277,12.292389473684212,0.0132,13.490625,0.012,6.130285714285714,0.0151,2.327409726688101,0.06629509785798644,4.23394381759719,0.0711168053275736,-0.1518734589018358,0.0711168053275736,-5.605430367504834,0.039671778382119445,0.19213847312444532,0.039671778382119445,4.897131802911533,0.030684360837403796,-0.03578737012352384,0.030684360837403796,-1.1982355263157878,0.017839282496782207,-0.0044776440990836885,0.017839282496782207,7.360339285714286,0.019287560758167427,-0.00022521685336318598,0.019287560758167427,-5.070382826503389,0.07700402586878169,0.08053002844521728,159.16938238517125,-58.67644548307844
53.0,258.284,2661.353,17.180034726688103,0.0732,12.55509090909091,0.0243,16.148521276595744,0.2551,13.174389473684213,0.019,14.209625,0.0167,6.9372857142857125,0.0105,2.9704097266881018,0.0750808231174912,4.624943817597192,0.07712801047609098,-0.2507031775485622,0.07712801047609098,-3.5934303675048334,0.2562547560534243,2.163552401512436,0.2562547560534243,2.974131802911531,0.25580658709267046,-2.0611664555410805,0.25580658709267046,-1.0352355263157875,0.025296047122030745,0.1483172315772079,0.025296047122030745,7.272339285714288,0.01972663174492797,-0.07723775867185445,0.01972663174492797,-0.907382826503385,0.368495793734474,3.8256984479277465,159.16098881364596,-58.675391399163914
54.0,259.686,7418.405,12.9390347266881,0.0426,9.663090909090911,0.0284,15.478521276595746,0.042,10.745389473684211,0.0117,11.943624999999999,0.011,4.572285714285714,0.0174,0.9954097266881003,0.04399727264274457,3.275943817597188,0.05119882811158865,-0.09517177112976771,0.05119882811158865,-5.815430367504835,0.05070069033060596,0.0662141300252177,0.05070069033060596,4.733131802911535,0.04359919724031625,0.012294965453743423,0.04359919724031625,-1.1982355263157878,0.016058953888718905,0.016662675650807035,0.016058953888718905,7.371339285714285,0.020585431741889697,-0.011986172215362245,0.020585431741889697,-6.074382826503394,0.07391725103113617,-0.057915282209100916,159.23859348161673,-58.684911237670086
55.0,260.683,4504.764,12.9450347266881,0.0772,9.777090909090912,0.0226,15.573521276595745,0.045,10.917389473684212,0.0327,12.113625,0.0335,4.733285714285712,0.0383,0.8314097266880989,0.08415515432818124,3.1679438175971875,0.08044003978119355,-0.07823853029296535,0.08044003978119355,-5.796430367504833,0.05035633028726378,0.09556578748147082,0.05035633028726378,4.656131802911533,0.05562634268042435,-0.038592795030738536,0.05562634268042435,-1.1962355263157889,0.04681388682858966,0.02126553784223395,0.04681388682858966,7.380339285714289,0.0508835926404573,-0.005788572124793667,0.0508835926404573,-6.0883828265033895,0.1055087200187738,0.03465451437701006,159.19106362065494,-58.67907024767309
56.0,266.857,3428.727,13.987034726688101,0.0676,11.23309090909091,0.0326,16.926521276595746,0.0194,12.14038947368421,0.0113,13.290625,0.0093,5.960285714285712,0.0152,0.6964097266881009,0.0682367203197809,2.7539438175971913,0.07505011658885014,-0.3893971430187668,0.07505011658885014,-5.6934303675048366,0.03793573513193068,0.20708696892411282,0.03793573513193068,4.786131802911536,0.022451057881534224,0.11290203627777018,0.022451057881534224,-1.1502355263157895,0.01463488981851247,0.06940813781688449,0.01463488981851247,7.330339285714288,0.017819371481620782,-0.0580954257087809,0.017819371481620782,-6.575382826503391,0.07354570007825066,-0.3646203481893089,159.17353680661824,-58.67685945924704
57.0,267.462,2659.408,16.828034726688102,0.0866,12.385090909090911,0.0255,17.949521276595746,0.036,12.953389473684213,0.0206,14.033624999999999,0.0176,6.755285714285714,0.0124,2.7944097266881034,0.08837035702089248,4.442943817597191,0.09027629810753209,-0.29862848006516707,0.09027629810753209,-5.564430367504835,0.04411632350955822,0.20366149731914263,0.04411632350955822,4.996131802911533,0.04147722266497601,-0.01114356435369146,0.04147722266497601,-1.0802355263157857,0.02709464891819047,0.1061105470997179,0.02709464891819047,7.278339285714285,0.021529514625276625,-0.0742452122332029,0.021529514625276625,-5.037382826503391,0.10198686189897206,-0.18993396549204977,159.16099255423288,-58.67530967855707
58.0,267.807,1999.526,13.493034726688101,0.0666,10.14709090909091,0.0368,16.048521276595746,0.0547,11.331389473684213,0.0155,12.484625,0.0096,5.149285714285712,0.0189,1.008409726688102,0.0672883347988342,3.345943817597192,0.07609073530989172,-0.03507501583024286,0.07609073530989172,-5.901430367504837,0.06592670172244323,-0.020606428187780246,0.06592670172244323,4.717131802911533,0.056853671825133685,-0.005774907190780887,0.056853671825133685,-1.153235526315786,0.018232114523554308,0.06145635120880533,0.018232114523554308,7.335339285714287,0.021198348992315416,-0.047764030759124054,0.021198348992315416,-6.119382826503392,0.10252755727120393,-0.11136288803604799,159.15023296089944,-58.67398085993612
59.0,270.577,4668.628,13.5410347266881,0.0492,10.21409090909091,0.0193,16.002521276595747,0.0432,11.240389473684212,0.0103,12.415625,0.0098,5.021285714285712,0.0158,1.1254097266880994,0.050166522701897524,3.32694381759719,0.0528500709554869,-0.1432042181345463,0.0528500709554869,-5.788430367504837,0.04731521953874884,0.08500854789526002,0.04731521953874884,4.762131802911535,0.04441092208004693,0.020596239008515482,0.04441092208004693,-1.175235526315788,0.014217243052012581,0.03759943123077236,0.014217243052012581,7.394339285714288,0.01859247159470736,0.013235242346998355,0.01859247159470736,-6.048382826503394,0.07905162869922415,-0.11639134047857436,159.19377465871,-58.679314841783615
60.0,277.754,4029.918,15.1550347266881,0.0826,10.250090909090911,0.0389,15.996521276595747,0.0406,10.958389473684212,0.0103,12.042625,0.0097,4.622285714285715,0.0194,3.1124097266881012,0.08316760186514939,4.904943817597189,0.09130153339347594,-0.0788770811999413,0.09130153339347594,-5.746430367504836,0.056227840079448185,0.0015893810320211088,0.056227840079448185,5.0381318029115345,0.04188615523057708,-0.019775833658171926,0.04188615523057708,-1.084235526315787,0.014148498153514386,0.0970635338260939,0.014148498153514386,7.4203392857142845,0.021689859381747962,0.07318870954240797,0.021689859381747962,-4.795382826503394,0.10106220856482408,-0.15457540033584127,159.18338426681257,-58.67797329572616
61.0,278.929,723.861,17.3040347266881,0.0644,12.163090909090911,0.0319,17.654521276595744,0.0412,12.57338947368421,0.0162,13.784625,0.0146,6.4052857142857125,0.0158,3.5194097266881013,0.06603423354594191,5.14094381759719,0.07186772571885101,-0.15292481913029565,0.07186772571885101,-5.491430367504833,0.052106141672551426,0.2308995969790102,0.052106141672551426,5.081131802911534,0.04427053195975852,-0.04157876952900441,0.04427053195975852,-1.2112355263157895,0.021808255317654367,-0.03639600831970857,0.021808255317654367,7.379339285714288,0.02151278689523977,0.03914344590302221,0.02151278689523977,-4.220382826503387,0.08806474890669932,0.1559495556974273,159.1294756201966,-58.671320850978276
62.0,287.581,7204.677,15.072034726688099,0.1077,10.78709090909091,0.0425,16.631521276595745,0.0777,11.670389473684212,0.0161,12.824625,0.0148,5.473285714285714,0.0173,2.2474097266880992,0.10871214283602362,4.284943817597188,0.11578229571052737,-0.03993041459120139,0.11578229571052737,-5.844430367504835,0.0885637623410388,-0.04181193787250592,0.0885637623410388,4.961131802911533,0.07935048834128244,0.0409503076889246,0.07935048834128244,-1.1542355263157873,0.02186892772862904,0.04079204477478404,0.02186892772862904,7.351339285714285,0.02276686188300882,-0.010592241199429253,0.02276686188300882,-5.366382826503392,0.15457331593777757,-0.16348470492741551,159.23521344008168,-58.684247427489446
63.0,291.127,1270.939,13.8760347266881,0.0352,9.007090909090909,0.0366,14.753521276595748,0.0342,9.953389473684213,0.0233,11.170625,0.0208,3.690285714285711,0.0391,2.705409726688101,0.04088618348537804,4.8689438175971915,0.0507799172902044,0.195170656730415,0.0507799172902044,-5.746430367504839,0.05009191551538032,0.02727916508503192,0.05009191551538032,4.800131802911535,0.04138272586478566,-0.1929728977873406,0.04138272586478566,-1.2172355263157861,0.031233475631123733,-0.0294769240281052,0.031233475631123733,7.4803392857142885,0.04428826029547785,0.12623397318180185,0.04428826029547785,-4.4603828265033965,0.06333214033964113,0.44489964363089385,159.13844280821564,-58.67231817746988
64.0,292.862,3521.007,16.4780347266881,0.2936,13.279090909090911,0.0378,,,13.960389473684211,0.0282,15.026625000000001,0.022,7.753285714285713,0.0176,1.4514097266880999,0.29442309692006163,3.19894381759719,0.29602330989298803,-0.5195471237003839,0.29602330989298803,,,,,,,,,-1.0662355263157899,0.035766464740032665,0.1414254490697613,0.035766464740032665,7.273339285714288,0.028173746644704532,-0.10219413344278294,0.028173746644704532,,,,159.17514223476277,-58.67682416935492
65.0,299.982,6030.004,16.7140347266881,0.0704,11.644090909090911,0.0296,17.218521276595744,0.0283,12.21238947368421,0.0143,13.236625000000002,0.0114,5.890285714285712,0.0135,3.4774097266880997,0.07131703863734108,5.06994381759719,0.07636962747061164,-0.19192972086721127,0.07636962747061164,-5.574430367504833,0.04095180093719933,0.1505506312056104,0.04095180093719933,5.0061318029115345,0.03170772776469484,-0.10989148867746756,0.03170772776469484,-1.0242355263157918,0.018287974190707948,0.15127057833906954,0.018287974190707948,7.34633928571429,0.017669465187152667,0.005425758121339719,0.017669465187152667,-4.486382826503386,0.081779581803773,-0.08275817932320084,159.21609603129872,-58.681792408254836
66.0,303.753,7355.552,16.360034726688102,0.0747,11.09709090909091,0.0263,16.744521276595744,0.0297,11.874389473684213,0.0113,13.102625000000002,0.0074,5.702285714285713,0.0116,3.257409726688101,0.0750656379444017,5.262943817597192,0.07919457052096437,0.1686636509870354,0.07919457052096437,-5.647430367504834,0.03967089613305956,0.09143700096399598,0.03967089613305956,4.870131802911532,0.03177703573337198,-0.2108628746932375,0.03177703573337198,-1.228235526315789,0.013507405376311173,-0.04923777725779255,0.013507405376311173,7.4003392857142885,0.013759360450253492,0.0556664411696568,0.013759360450253492,-4.026382826503385,0.08601761447517596,0.5202013039020628,159.23773739673047,-58.68441188896477
67.0,304.734,7762.117,13.6230347266881,0.0536,9.96109090909091,0.0235,15.786521276595746,0.0299,10.893389473684211,0.0144,12.075625,0.0135,4.6822857142857135,0.0197,1.5474097266881,0.05527395408327507,3.661943817597191,0.05852529367717859,-0.12967877687314466,0.05852529367717859,-5.825430367504836,0.03802972521594128,0.02137196590417556,0.03802972521594128,4.893131802911535,0.03318689500390177,0.08440498854784995,0.03318689500390177,-1.1822355263157895,0.019738540979515176,0.023901822421120933,0.019738540979515176,7.393339285714287,0.02388179222755277,0.019446295772494793,0.02388179222755277,-5.874382826503391,0.06959331864482395,-0.21661362193794087,159.24437509637383,-58.685216083983406
68.0,305.177,2532.678,14.1520347266881,0.0438,10.38409090909091,0.0265,16.269521276595746,0.0941,12.03238947368421,0.0983,12.881625000000001,0.0849,5.502285714285714,0.0779,1.270409726688099,0.095532455218109,3.7679438175971907,0.0511926752573061,0.18733651405242924,0.0511926752573061,-5.885430367504837,0.09776021685736995,-0.021143832172766608,0.09776021685736995,4.237131802911536,0.13607975602564842,-0.5274908020265459,0.13607975602564842,-0.8492355263157911,0.12988802870164748,0.361298120146885,0.12988802870164748,7.379339285714288,0.11522334832836616,0.0007129739742426366,0.11522334832836616,-5.505382826503391,0.16381718469073994,0.3323853637593235,159.159071590163,-58.67473535404244
69.0,306.378,3154.031,13.781034726688102,0.0471,10.423090909090911,0.0237,16.245521276595746,0.0397,11.45138947368421,0.0097,12.648625000000001,0.0081,5.235285714285714,0.0174,1.1324097266881008,0.047791421824423676,3.3579438175971905,0.05272665360138078,-0.1175367345117273,0.05272665360138078,-5.822430367504834,0.04623613305630132,0.050566708857496145,0.04623613305630132,4.794131802911535,0.04086783576359287,0.05148169219992571,0.04086783576359287,-1.19723552631579,0.012637246535539298,0.015488333454307002,0.012637246535539298,7.413339285714287,0.019192967462067972,0.03235485697727736,0.019192967462067972,-6.061382826503388,0.07373059066628992,-0.1339400513084641,159.16920936184763,-58.67597297952112
70.0,306.517,2919.515,12.6630347266881,0.0915,9.70909090909091,0.0272,15.476521276595747,0.0401,10.710389473684211,0.0142,11.861625000000002,0.0116,4.465285714285715,0.0223,0.8014097266880977,0.09223236958898974,2.953943817597189,0.09545726792654396,-0.26938488867647514,0.09545726792654396,-5.767430367504836,0.048454617942978354,0.1264593833576111,0.048454617942978354,4.766131802911536,0.042539981194166035,0.07618383414893248,0.042539981194166035,-1.1512355263157907,0.018335757415498276,0.06674167116993246,0.018335757415498276,7.396339285714287,0.02513662666309861,0.00969879374542959,0.02513662666309861,-6.428382826503393,0.10827201854588285,-0.2858510106377299,159.16538528641286,-58.675500936939244
